1.4 -1.6 4.52 2.8 -3.2
1.4 -1.4 3.92 2.8 -2.8
1.4 -1.2 3.4 2.8 -2.4
1.4 -1 2.96 2.8 -2
1.4 -0.8 2.6 2.8 -1.6
1.4 -0.6 2.32 2.8 -1.2
1.4 -0.4 2.12 2.8 -0.8
1.4 -0.2 2 2.8 -0.4
1.4 3.88578e-16 1.96 2.8 0
1.4 0.2 2 2.8 0.4
1.4 0.4 2.12 2.8 0.8
1.4 0.6 2.32 2.8 1.2
1.4 0.8 2.6 2.8 1.6
1.4 1 2.96 2.8 2
1.4 1.2 3.4 2.8 2.4
1.4 1.4 3.92 2.8 2.8
1.4 1.6 4.52 2.8 3.2
1.4 1.8 5.2 2.8 3.6
1.4 2 5.96 2.8 4
1.4 2.2 6.8 2.8 4.4
1.4 2.4 7.72 2.8 4.8
1.4 2.6 8.72 2.8 5.2
1.4 2.8 9.8 2.8 5.6

1.6 -3 11.56 3.2 -6
1.6 -2.8 10.4 3.2 -5.6
1.6 -2.6 9.32 3.2 -5.2
1.6 -2.4 8.32 3.2 -4.8
1.6 -2.2 7.4 3.2 -4.4
1.6 -2 6.56 3.2 -4
1.6 -1.8 5.8 3.2 -3.6
1.6 -1.6 5.12 3.2 -3.2
1.6 -1.4 4.52 3.2 -2.8
1.6 -1.2 4 3.2 -2.4
1.6 -1 3.56 3.2 -2
1.6 -0.8 3.2 3.2 -1.6
1.6 -0.6 2.92 3.2 -1.2
1.6 -0.4 2.72 3.2 -0.8
1.6 -0.2 2.6 3.2 -0.4
1.6 3.88578e-16 2.56 3.2 0
1.6 0.2 2.6 3.2 0.4
1.6 0.4 2.72 3.2 0.8
1.6 0.6 2.92 3.2 1.2
1.6 0.8 3.2 3.2 1.6
1.6 1 3.56 3.2 2
1.6 1.2 4 3.2 2.4
1.6 1.4 4.52 3.2 2.8
1.6 1.6 5.12 3.2 3.2
1.6 1.8 5.8 3.2 3.6
1.6 2 6.56 3.2 4
1.6 2.2 7.4 3.2 4.4
1.6 2.4 8.32 3.2 4.8
1.6 2.6 9.32 3.2 5.2
1.6 2.8 10.4 3.2 5.6

1.8 -3 12.24 3.6 -6
1.8 -2.8 11.08 3.6 -5.6
1.8 -2.6 10 3.6 -5.2
1.8 -2.4 9 3.6 -4.8
1.8 -2.2 8.08 3.6 -4.4
1.8 -2 7.24 3.6 -4
1.8 -1.8 6.48 3.6 -3.6
1.8 -1.6 5.8 3.6 -3.2
1.8 -1.4 5.2 3.6 -2.8
1.8 -1.2 4.68 3.6 -2.4
1.8 -1 4.24 3.6 -2
1.8 -0.8 3.88 3.6 -1.6
1.8 -0.6 3.6 3.6 -1.2
1.8 -0.4 3.4 3.6 -0.8
1.8 -0.2 3.28 3.6 -0.4
1.8 3.88578e-16 3.24 3.6 0
1.8 0.2 3.28 3.6 0.4
1.8 0.4 3.4 3.6 0.8
1.8 0.6 3.6 3.6 1.2
1.8 0.8 3.88 3.6 1.6
1.8 1 4.24 3.6 2
1.8 1.2 4.68 3.6 2.4
1.8 1.4 5.2 3.6 2.8
1.8 1.6 5.8 3.6 3.2
1.8 1.8 6.48 3.6 3.6
1.8 2 7.24 3.6 4
1.8 2.2 8.08 3.6 4.4
1.8 2.4 9 3.6 4.8
1.8 2.6 10 3.6 5.2
1.8 2.8 11.08 3.6 5.6

2 -3 13 4 -6
2 -2.8 11.84 4 -5.6
2 -2.6 10.76 4 -5.2
2 -2.4 9.76 4 -4.8
2 -2.2 8.84 4 -4.4
2 -2 8 4 -4
2 -1.8 7.24 4 -3.6
2 -1.6 6.56 4 -3.2
2 -1.4 5.96 4 -2.8
2 -1.2 5.44 4 -2.4
2 -1 5 4 -2
2 -0.8 4.64 4 -1.6
2 -0.6 4.36 4 -1.2
2 -0.4 4.16 4 -0.8
2 -0.2 4.04 4 -0.4
2 3.88578e-16 4 4 0
2 0.2 4.04 4 0.4
2 0.4 4.16 4 0.8
2 0.6 4.36 4 1.2
2 0.8 4.64 4 1.6
2 1 5 4 2
2 1.2 5.44 4 2.4
2 1.4 5.96 4 2.8
2 1.6 6.56 4 3.2
2 1.8 7.24 4 3.6
2 2 8 4 4
2 2.2 8.84 4 4.4
2 2.4 9.76 4 4.8
2 2.6 10.76 4 5.2
2 2.8 11.84 4 5.6

2.2 -3 13.84 4.4 -6
2.2 -2.8 12.68 4.4 -5.6
2.2 -2.6 11.6 4.4 -5.2
2.2 -2.4 10.6 4.4 -4.8
2.2 -2.2 9.68 4.4 -4.4
2.2 -2 8.84 4.4 -4
2.2 -1.8 8.08 4.4 -3.6
2.2 -1.6 7.4 4.4 -3.2
2.2 -1.4 6.8 4.4 -2.8
2.2 -1.2 6.28 4.4 -2.4
2.2 -1 5.84 4.4 -2
2.2 -0.8 5.48 4.4 -1.6
2.2 -0.6 5.2 4.4 -1.2
2.2 -0.4 5 4.4 -0.8
2.2 -0.2 4.88 4.4 -0.4
2.2 3.88578e-16 4.84 4.4 0
2.2 0.2 4.88 4.4 0.4
2.2 0.4 5 4.4 0.8
2.2 0.6 5.2 4.4 1.2
2.2 0.8 5.48 4.4 1.6
2.2 1 5.84 4.4 2
2.2 1.2 6.28 4.4 2.4
2.2 1.4 6.8 4.4 2.8
2.2 1.6 7.4 4.4 3.2
2.2 1.8 8.08 4.4 3.6
2.2 2 8.84 4.4 4
2.2 2.2 9.68 4.4 4.4
2.2 2.4 10.6 4.4 4.8
2.2 2.6 11.6 4.4 5.2
2.2 2.8 12.68 4.4 5.6

2.4 -3 14.76 4.8 -6
2.4 -2.8 13.6 4.8 -5.6
2.4 -2.6 12.52 4.8 -5.2
2.4 -2.4 11.52 4.8 -4.8
2.4 -2.2 10.6 4.8 -4.4
2.4 -2 9.76 4.8 -4
2.4 -1.8 9 4.8 -3.6
2.4 -1.6 8.32 4.8 -3.2
2.4 -1.4 7.72 4.8 -2.8
2.4 -1.2 7.2 4.8 -2.4
2.4 -1 6.76 4.8 -2
2.4 -0.8 6.4 4.8 -1.6
2.4 -0.6 6.12 4.8 -1.2
2.4 -0.4 5.92 4.8 -0.8
2.4 -0.2 5.8 4.8 -0.4
2.4 3.88578e-16 5.76 4.8 0
2.4 0.2 5.8 4.8 0.4
2.4 0.4 5.92 4.8 0.8
2.4 0.6 6.12 4.8 1.2
2.4 0.8 6.4 4.8 1.6
2.4 1 6.76 4.8 2
2.4 1.2 7.2 4.8 2.4
2.4 1.4 7.72 4.8 2.8
2.4 1.6 8.32 4.8 3.2
2.4 1.8 9 4.8 3.6
2.4 2 9.76 4.8 4
2.4 2.2 10.6 4.8 4.4
2.4 2.4 11.52 4.8 4.8
2.4 2.6 12.52 4.8 5.2
2.4 2.8 13.6 4.8 5.6

2.6 -3 15.76 5.2 -6
2.6 -2.8 14.6 5.2 -5.6
2.6 -2.6 13.52 5.2 -5.2
2.6 -2.4 12.52 5.2 -4.8
2.6 -2.2 11.6 5.2 -4.4
2.6 -2 10.76 5.2 -4
2.6 -1.8 10 5.2 -3.6
2.6 -1.6 9.32 5.2 -3.2
2.6 -1.4 8.72 5.2 -2.8
2.6 -1.2 8.2 5.2 -2.4
2.6 -1 7.76 5.2 -2
2.6 -0.8 7.4 5.2 -1.6
2.6 -0.6 7.12 5.2 -1.2
2.6 -0.4 6.92 5.2 -0.8
2.6 -0.2 6.8 5.2 -0.4
2.6 3.88578e-16 6.76 5.2 0
2.6 0.2 6.8 5.2 0.4
2.6 0.4 6.92 5.2 0.8
2.6 0.6 7.12 5.2 1.2
2.6 0.8 7.4 5.2 1.6
2.6 1 7.76 5.2 2
2.6 1.2 8.2 5.2 2.4
2.6 1.4 8.72 5.2 2.8
2.6 1.6 9.32 5.2 3.2
2.6 1.8 10 5.2 3.6
2.6 2 10.76 5.2 4
2.6 2.2 11.6 5.2 4.4
2.6 2.4 12.52 5.2 4.8
2.6 2.6 13.52 5.2 5.2
2.6 2.8 14.6 5.2 5.6

2.8 -3 16.84 5.6 -6
2.8 -2.8 15.68 5.6 -5.6
2.8 -2.6 14.6 5.6 -5.2
2.8 -2.4 13.6 5.6 -4.8
2.8 -2.2 12.68 5.6 -4.4
2.8 -2 11.84 5.6 -4
2.8 -1.8 11.08 5.6 -3.6
2.8 -1.6 10.4 5.6 -3.2
2.8 -1.4 9.8 5.6 -2.8
2.8 -1.2 9.28 5.6 -2.4
2.8 -1 8.84 5.6 -2
2.8 -0.8 8.48 5.6 -1.6
2.8 -0.6 8.2 5.6 -1.2
2.8 -0.4 8 5.6 -0.8
2.8 -0.2 7.88 5.6 -0.4
2.8 3.88578e-16 7.84 5.6 0
2.8 0.2 7.88 5.6 0.4
2.8 0.4 8 5.6 0.8
2.8 0.6 8.2 5.6 1.2
2.8 0.8 8.48 5.6 1.6
2.8 1 8.84 5.6 2
2.8 1.2 9.28 5.6 2.4
2.8 1.4 9.8 5.6 2.8
2.8 1.6 10.4 5.6 3.2
2.8 1.8 11.08 5.6 3.6
2.8 2 11.84 5.6 4
2.8 2.2 12.68 5.6 4.4
2.8 2.4 13.6 5.6 4.8
2.8 2.6 14.6 5.6 5.2
2.8 2.8 15.68 5.6 5.6

